Codigo;Cod Barras;Nome;Venda;
576554;7899984548683;ACUCAREIRO C/ COLHER WB539 YAHA;9,90;
90001;7898921403559;ACUCAREIRO C/COLHER 350G 01055 ACD;3,90;
547200;7898578925497;ACUCAREIRO C/COLHER G 160ZTG16 BATIKI;48,90;
2181;9318142002990;ACUCAREIRO C/COLHER INOX BARC.002999;14,90;
530675;7899110605693;ACUCAREIRO C/COLHER MELAM 605693;2,99;
17466;288678624654;ACUCAREIRO C/COLHER MELAMINA 62465;1,99;
15011;150118;ACUCAREIRO C/COLHER PLASUTIL 2566;2,49;
566300;7899415512214;ACUCAREIRO C/TAMPA E COLHER MEL M31145;4,99;
581241;7896553989502;ACUCAREIRO CASUAL 300ML 10580/0467 BRINOX;16,90;
3395;6180000022340;ACUCAREIRO CERAMICA BRANCO BOLA ST61523;29,90;
3394;6180000022364;ACUCAREIRO CERAMICA BRANCO FLOR ST61525;29,90;
558677;7898549376518;ACUCAREIRO COM BICO DOSADOR VDA0509;7,90;
586972;7899808880678;ACUCAREIRO COM COLHER DEC A1;0,00;
587790;6200000157139;ACUCAREIRO COM COLHER INOX 300ML ST65813 SJ;0,00;
558727;7898549373456;ACUCAREIRO COM COLHER IXB1301;0,00;
555764;7899755607830;ACUCAREIRO DE INOX IXB1308;24,90;
576834;7899984547006;ACUCAREIRO DE PLASTICO 13X9,5CM WB130 YAHA;0,00;
585404;7908314205209;ACUCAREIRO DE VIDRO 340ML C/ COLHER TW034;9,90;
554750;7896553968910;ACUCAREIRO DUE 300ML AZ 10580/0461;16,90;
552358;7896553918809;ACUCAREIRO DUE 300ML BC 105800007;19,90;
554752;7896553968897;ACUCAREIRO DUE 300ML VD 10580/0129;16,90;
572699;7896553967739;ACUCAREIRO DUE 300ML VERM 10580/0053 BRINOX;16,90;
555788;7899110596854;ACUCAREIRO EM INOX 596854;24,90;
558985;203425;ACUCAREIRO FARINHEIRA PLAST 624 JAG;0,00;
567493;7899205941361;ACUCAREIRO HELEZON 200ML DM4136 DM BRASIL;5,90;
558123;7899655011799;ACUCAREIRO INOX YAR1412;34,90;
586272;7896580631276;ACUCAREIRO INOX 350G POP 800167 FORMA;34,90;
565434;2014120202846;ACUCAREIRO INOX 500ML LK14-0284;19,90;
558769;7899110601329;ACUCAREIRO INOX 601329 EUROQUADROS;24,90;
565986;7898912432162;ACUCAREIRO INOX BOJUDO CASALI;18,90;
544647;7899206125678;ACUCAREIRO INOX C/ COLHER 5210 KE HOME;12,90;
577345;7899110623574;ACUCAREIRO INOX C/ COLHER 623574 EUROQUADRO;12,90;
576979;7899984547273;ACUCAREIRO INOX C/ COLHER WB250 YAHA;14,90;
547111;7898578925480;ACUCAREIRO INOX C/COLHER 90ZS7209S;27,90;
161046;7898502501353;ACUCAREIRO INOX IXB 1301 WINC;14,90;
549082;7898549354738;ACUCAREIRO INOX IXB0903 WINCY;19,90;
569661;7899206129898;ACUCAREIRO INOX LUXO IR3204KH KEHOME;49,90;
576396;7899984547358;ACUCAREIRO INOX TAMPA DE VIDRO WB274 YAHA;24,90;
29568;7891331003920;ACUCAREIRO LW0392;1,98;
33893;7899206102440;ACUCAREIRO MELAMINA 21530H;1,50;
14724;288678611456;ACUCAREIRO MELAMINA 61145;0,00;
181693;7899206121267;ACUCAREIRO MELAMINA BOL UGM3584;0,00;
181679;7899206121205;ACUCAREIRO MELAMINA FL UGM3578;2,49;
181686;7899206121540;ACUCAREIRO MELAMINA FL UGM3612;3,49;
544835;7899206140985;ACUCAREIRO MELAMINA FLOR 21530PP;3,99;
552044;7898589316154;ACUCAREIRO MELAMINA GALINHA RN1615;4,90;
15271;7891331000950;ACUCAREIRO MELAMINA LW0095;1,98;
23153;7891331002848;ACUCAREIRO MELAMINA LW0280;1,98;
500593;6915733211453;ACUCAREIRO MELAMINA M21145;3,99;
500135;6915735221450;ACUCAREIRO MELAMINA M22145;3,99;
558716;7899755616900;ACUCAREIRO MELAMINA MMA1582;5,99;
557937;7899755616917;ACUCAREIRO MELAMINA POA MMA1583 WINCY;5,90;
552330;7898589316284;ACUCAREIRO MELAMINA PORTUGUESA RN1628;4,90;
547225;7898539421198;ACUCAREIRO MELAN ROSAS 21530F;3,99;
568444;7891115023724;ACUCAREIRO MULTIUSO COR AMARELO PS 6791888;8,49;
568445;7891115018805;ACUCAREIRO MULTIUSO COR AZUL TURQUESA PS;8,49;
553012;7898589317984;ACUCAREIRO PLAST C/COLHER RN1798 REAL;3,99;
547527;7899415500471;ACUCAREIRO PLAST C/TAMPA UCOZ0776;2,99;
575210;7896553989441;ACUCAREIRO PLASTICO 300ML WGR 10580/0126;16,90;
568150;7895155790783;ACUCAREIRO PLASTICO AMARELO UZ140-AM;16,90;
588254;7908466000356;ACUCAREIRO PLASTICO AZUL GLACIAL AC500 OU;16,90;
577399;7897386715085;ACUCAREIRO PLASTICO BREAK BRANCO 4170489 OU;16,90;
577400;7897386715054;ACUCAREIRO PLASTICO BREAK CINZA 4170499 OU;16,90;
577401;7897386715108;ACUCAREIRO PLASTICO BREAK PRETO 4170492 OU;16,90;
582437;7897386715030;ACUCAREIRO PLASTICO BREAK VERDE AC450 OU;16,90;
552356;7896553929799;ACUCAREIRO PLASTICO DUE 300ML PRETO;16,90;
575211;7896553980899;ACUCAREIRO PLASTICO DUE 300ML VERMELHO;16,90;
570984;7895155419271;ACUCAREIRO PLASTICO PRETO SOLIDO UZ141PR UZ;16,90;
568158;7895155419233;ACUCAREIRO PLASTICO VERMELHO PLAST UZ140-VM;16,90;
576945;7899984547280;ACUCAREIRO PLASTICO WB253 YAHA;9,90;
545343;7899594111598;ACUCAREIRO PORCELANA R12B6167 BRAS;13,90;
281256;7899206113354;ACUCAREIRO RED 11CM 21530C;2,49;
571282;7899206168453;ACUCAREIRO RED 11CM FLOR AZUL 21530FA RIO;5,99;
260206;7899206114535;ACUCAREIRO RED FLOR 11CM 21530E;2,49;
1269;7898539420696;ACUCAREIRO REDONDO 21530DD UTILGOODS;3,99;
155;7898539420801;ACUCAREIRO REDONDO 21530GG RIO CHENS;3,99;
110815;7898912430571;ACUCAREIRO RETO 500G ALUMINIO;5,99;
570974;7895155485566;ACUCAREIRO ROSA TRANSLUCIDO UZ140-ROS;16,90;
10870;7896359010196;ACUCAREIRO SANREMO 304;1,99;
151320;7898175370119;ACUCAREIRO STILUS GIOTTO;0,00;
570982;7895155419158;ACUCAREIRO TRANSLUCIDO UZ140-TR UZ;16,90;
584735;7895730283792;ACUCAREIRO VIDRO 10CM C/ COLHER 28379;39,90;
575018;8697975000979;ACUCAREIRO VIDRO 200ML R131656;14,90;
585283;7908314205384;ACUCAREIRO VIDRO 425ML C/ COLHER TW077;12,90;
583641;7908267015559;ACUCAREIRO VIDRO 550ML POVI203;24,90;
545257;5796109106587;ACUCAREIRO VIDRO C/INOX DY05;14,90;
580025;7899850300940;ACUCAREIRO VIDRO DAISY 210ML CK997 CLINK;8,90;
2510;7898335073805;ACUCAREIRO VISIA PR 92410;4,90;
340854;7898335073744;ACUCAREIRO VIZIA BR 92401;4,90;
511827;7898939775129;ACUCAREIRO/FARINHEIRO 17512 PRATIC;3,50;
14922;7896042024318;ACUCAREIRO/FARINHEIRO 740ML PLASUT;6,90;
201698;7898197481657;ACUCAREIRO/FARINHEIRO DEC 1530VS;2,49;
573481;7899386509640;ADAPTADOR 4 TOMADAS 10A SL6010 IMPORIENTE;14,90;
549630;7899206128532;ADAPTADOR DE ANTENA;0,00;
171076;7896586816301;ADAPTADOR DN1630 DANEVA;6,90;
1069;7897468602906;ADAPTADOR DUPLO CELUZ;0,00;
673;7891331000585;ADAPTADOR P/ANTENA LW0058;1,00;
281287;7899055229497;ADAPTADOR P/EXTENSAO TELEFONICA;1,95;
563194;5631940;ADAPTADOR PVC 34 CZ PERF;0,00;
544727;5447275;ADAPTADOR PVC BR;0,74;
171069;7896586816332;ADAPTADOR REVERSO 1633 DANEVA;6,90;
584155;7898545641665;ADAPTADOR TORNEIRA 15CM CROMADO FLEXIVEL;16,90;
587924;7908148515666;ADAPTADOR TORNEIRA 15CM FLEXIVEL CROMADO;16,90;
581837;7898545641658;ADAPTADOR TORNEIRA FLEXIVEL 6680 KEHOME;9,90;
400060;7896586816615;ADAPTADOR UNIV 2P T 10A DN1661 DANEVA;6,90;
321662;7896586816585;ADAPTADOR UNIVERSAL 1658 DANEVA;6,90;
587874;7897807424718;ADEGA ARAMADA P/ 9 GARRAFAS BLACK 34X15X38;99,00;
556532;7898589320731;ADEGA MAD MINI DEC RN2073 REAL;119,00;
557808;5578085;ADEQUACAO DE FAICHADA;0,00;
552954;7899594129890;ADES COZINHA PINGUIM T 29890-4 BRAS;19,90;
553975;7899658333768;ADESICO PROTETOR FE ZEIN;2,99;
567791;7899594176443;ADESICVO AZUL T764433 BRAS CONTINENTAL;9,90;
588391;5883912;ADESISVOS POTE CONDIMENTOS;0,00;
34548;7894862486248;ADESIVO;0,00;
567796;7899594178836;ADESIVO 26X26 T78836-4 BRAS CONTINENTAL;9,90;
565815;6914091892762;ADESIVO 38X68CM CMX9276 3951;9,90;
556943;7899658314200;ADESIVO 3D BORBOLETA SORTIDO ZEIN;8,90;
242;7899050651989;ADESIVO 3D C/ GLITER NA CART 651989 ZEIN;3,99;
542179;7899050651972;ADESIVO 3D C/GLITER Z4055 ZEIN;3,99;
565813;6902014080006;ADESIVO 3D CMX3856 3704;11,90;
542210;7898484089481;ADESIVO 3D INF FK8948;9,90;
567800;7899594125779;ADESIVO 3D LF7306-6 BRAS CONTINENTAL;4,90;
557316;7898434059052;ADESIVO 60X16CM VERMELHO;0,00;
557310;7898434056013;ADESIVO 85X18CM VERMELHO;0,00;
421539;5701060103247;ADESIVO AD1032422;1,50;
574522;7899687400769;ADESIVO ALTO RELEVO 3D RNW428 REAL;4,90;
562089;7898589321295;ADESIVO ALTO RELEVO ALFABETO RN2129;0,00;
562090;7898589321301;ADESIVO ALTO RELEVO BOLINHA RN2130;0,00;
561478;7899594125878;ADESIVO ALTO RELEVO BORBOLETA X8;0,00;
562070;7890026000282;ADESIVO ALTO RELEVO FLOR SORT AD028;0,00;
480666;7899050635439;ADESIVO ALTO RELEVO MD Z3355;3,99;
480659;7899050630076;ADESIVO ALTO RELEVO MD ZJ168;3,99;
561216;7899364810942;ADESIVO ALTO RELEVO PERSO SORT CRT;0,00;
480444;7899050630632;ADESIVO ALTO RELEVO PQ ZJ165;1,95;
562069;7890026000442;ADESIVO ALTO RELEVO SORT AD044 CRT;0,00;
562091;7898589321318;ADESIVO ALTO RELEVO SORT RN2131;0,00;
551546;6963462914305;ADESIVO BORBOLETA 3D AG23 INGA;6,90;
545403;7899594113004;ADESIVO BORBOLETA T130043;14,90;
561137;7898589330136;ADESIVO BORBOLETA/JOANINHA RNF013;0,00;
562092;7898589321349;ADESIVO BRILHA ESCURO SORT RN2134;0,00;
2005;6844456181388;ADESIVO BRILHANTE T18138;13,90;
2003;7899594100721;ADESIVO CINT DEGR T68134;22,90;
573751;5737512;ADESIVO COM IMPRESSAO 457 x 199;0,00;
542245;7899594100813;ADESIVO COZINHA PEG/GAL T00013;13,90;
549455;7898589339924;ADESIVO CRYSTALS RN992 REAL;0,00;
563033;5521832172178;ADESIVO DE PAPEL P PAREDE HD83217 INTERP;9,90;
563034;8655210832259;ADESIVO DE PAPEL P PAREDE HD83225 INTERP;9,90;
563035;2224761677020;ADESIVO DE PAPEL PAREDE 3D HD87702 INTER;8,90;
568327;7885180919778;ADESIVO DE PAREDE 3D 91977 FWB;9,90;
568293;7885180919785;ADESIVO DE PAREDE 3D 91978 FWB;9,90;
568296;7885180919761;ADESIVO DE PAREDE 91976 FWB;7,90;
566340;7899842231986;ADESIVO DE PAREDE 12 CM X 36 CM MK8064;9,90;
566339;7899842231955;ADESIVO DE PAREDE 23CM X 60CM MK8048;18,90;
566341;7899842231993;ADESIVO DE PAREDE 30 CM X 40 CM MK8068;9,90;
3264;6930280132587;ADESIVO DE PAREDE 3258 HUVI;2,99;
558473;7899658327965;ADESIVO DE PAREDE 32X60;9,90;
566427;7885180914360;ADESIVO DE PAREDE 91436 FWB;7,90;
566432;7885180919648;ADESIVO DE PAREDE 91964 FWB;14,90;
572332;1076513003837;ADESIVO DE PAREDE A0383 AMIGOLD;9,90;
571517;7885180947122;ADESIVO DE PAREDE AZULEIJOS 30X40 94712 FWB;9,90;
574520;7899687400745;ADESIVO DE PAREDE AZULEJO 3D RNW425 REAL;12,90;
584537;7908314203373;ADESIVO DE PAREDE AZULEJO 3D WB527 SJ;12,90;
577010;7899984548560;ADESIVO DE PAREDE AZULEJO 3D WB527 YAHA;12,90;
574521;7899687400752;ADESIVO DE PAREDE AZULEJO RNW427 REAL;9,90;
584539;7908314203441;ADESIVO DE PAREDE AZULEJO WB528 SJ;12,90;
577011;7899984548577;ADESIVO DE PAREDE AZULEJO WB528 YAHA;9,90;
547682;7899594122648;ADESIVO DE PAREDE BORBOLETA T22648-2 BRA;22,90;
563037;5521832220886;ADESIVO DE PAREDE HD83222 INTERPONTE;12,90;
563036;8655210832266;ADESIVO DE PAREDE HD83226 INTERPONTE;9,90;
546978;7899594117637;ADESIVO DE PAREDE MOCA 3D T176374;18,90;
572333;1076513003844;ADESIVO DE PAREDE RELEVO A0384 AMIGOLD;9,90;
566338;7899739214887;ADESIVO DE PAREDE SORTIDO MK0004;7,90;
545400;7899594106969;ADESIVO DE PAREDE T12B696912;12,90;
567797;7899594179666;ADESIVO DE PAREDE T79669-4 BRAS CONTINEN;14,90;
571731;7899755659396;ADESIVO DE RECADO C/8 WPE20003 WINCY;5,99;
543901;7899471688786;ADESIVO DE UNHA BJ6620 BEP;1,25;
543902;7899471688793;ADESIVO DE UNHA BJ6621TF BEP;1,75;
570843;7899183919253;ADESIVO DEC BORBOLETA ADE-C20 MULTIART;2,99;
210638;7885180900462;ADESIVO DEC PAREDE 90046;2,50;
210645;7885180900479;ADESIVO DEC PAREDE 90047;5,90;
545409;7899594106693;ADESIVO DECORADOS SORT T88976;14,90;
570952;7885180947139;ADESIVO DECORATIVO RUSTICO 30CM 94713 FWB;14,90;
545397;6844880804242;ADESIVO DECORATIVO SORT AB80424;2,90;
545395;6844088014245;ADESIVO DECORATIVO SORT RBD1424;2,90;
545398;6844880802248;ADESIVO DECORATIVO SORT RBF1724;1,98;
551547;6963462914275;ADESIVO EM 3D C/BRILHO 40X48 AG20 INGA;12,90;
220088;2200880;ADESIVO FAMILIA CAO PRESSA STICKER;1,95;
320702;7892354279514;ADESIVO FAMILIA FELIZ;4,99;
564354;7892354279521;ADESIVO FAMILIA FELIZ SORT COL;3,90;
220064;2200644;ADESIVO FAMILIA FILHA PRESSA STICK;1,95;
220057;2200576;ADESIVO FAMILIA FILHO PRESSA STICK;1,95;
220095;2200958;ADESIVO FAMILIA GATO PRESSA STICKE;1,95;
564355;0000005643554;ADESIVO FAMILIA GREMIO CRT ACT;3,90;
564356;0000005643561;ADESIVO FAMILIA INTER CRT ACTI;3,90;
559856;7898937966086;ADESIVO FAMILIA INTER CRT ACTION;0,00;
220040;2200408;ADESIVO FAMILIA MAE PRESSA STICKER;1,95;
220071;133240900011;ADESIVO FAMILIA PAI PRESSA STICKER;1,95;
545406;7899594100714;ADESIVO FLORES T58194;16,90;
584860;7908168206902;ADESIVO FLUORECENTE CEU 12PCS 0690 AMIGOLD;4,99;
2006;6844456315363;ADESIVO FOSCO T31536;13,90;
568585;7898100809134;ADESIVO GANCHO SORTIDO C3 NF913 JN;3,99;
260732;7899055282966;ADESIVO GEL RIOMASTER RMI8296;0,00;
549964;5499649;ADESIVO GR 30,5X10,8CM 2406048 BRINOX;0,00;
240710;7822085881007;ADESIVO GR 588100;5,90;
3251;7898657920481;ADESIVO GR CARD 3D 11/2354905 HUVI;5,99;
542971;7898657920405;ADESIVO GR CART 3D 11/235403 HUVI;5,99;
541905;8711252509990;ADESIVO GR PAREDE L492;8,99;
191920;7897174198175;ADESIVO GR WALL STICKER;0,00;
561486;7890026000329;ADESIVO INF ALTO RELEVO AD032;0,00;
561097;7898589339917;ADESIVO INF ALTO RELEVO SORT RN991;0,00;
561725;7899594134429;ADESIVO INF ALTO RELEVO SORT X10;0,00;
421515;6844290004256;ADESIVO INF DJ290004254;4,99;
561213;7899594126561;ADESIVO INF MINI BICHOS SORT 731320;0,00;
561096;7898589339900;ADESIVO INF RN990;0,00;
560830;4892861868860;ADESIVO INF STICKER RN850 CRT;0,00;
588411;7898904869815;ADESIVO INST 793 20G BICO ANTIENTUPIMENTO;0,00;
560582;7899594112991;ADESIVO LAP TOP SORT T12991 6 CRT;0,00;
546050;7899594112984;ADESIVO LAPTOP T129848 BRAS;5,99;
481984;6844563003122;ADESIVO LAPTOP T300312;6,99;
572071;7899594133361;ADESIVO MINI LF 76006 BRAS CONTINENTAL;2,99;
567801;7899594125762;ADESIVO MINI LF7305-4 BRAS CONTINENTAL;3,90;
3473;34739;ADESIVO NORMAL COM IMPRESSAO BRILHO;0,00;
568193;7899687433293;ADESIVO P POTE X4 RN3329 REAL;2,99;
550801;2014027900012;ADESIVO P/ DECORACA SH-790001 SHOCK;14,90;
360531;7897323354698;ADESIVO P/CADEIRA RED 5469 BLACK B;2,50;
201193;2007123070048;ADESIVO P/CELULAR SK07004;1,00;
250535;6802569808554;ADESIVO P/PAREDE M A9612;0,00;
250528;6802569808547;ADESIVO P/PAREDE P A9611;0,00;
561746;7899739249841;ADESIVO P/PELO PET X2 BJ8442;0,00;
561023;7899653755879;ADESIVO P/UNHA 3D 8324 CRT;0,00;
560843;5608430;ADESIVO P/UNHA DEC X18 606 CRT;0,00;
584004;7908323312806;ADESIVO PAPEL P/ PAREDE 15028 CASCAVEL;29,90;
584003;7908323312837;ADESIVO PAPEL P/ PAREDE 15031 CASCAVEL;29,90;
584005;7908323312844;ADESIVO PAPEL P/ PAREDE 15032 CASCAVEL;29,90;
584002;7908323312912;ADESIVO PAPEL P/ PAREDE 15040 CASCAVEL;29,90;
575256;7908174903789;ADESIVO PAPEL P/ PAREDE HD68102 INTERPONTE;29,90;
575257;7908174903796;ADESIVO PAPEL P/ PAREDE HD68103 INTERPONTE;29,90;
575258;7908174903802;ADESIVO PAPEL P/ PAREDE HD68104 INTERPONTE;29,90;
575259;7908174903871;ADESIVO PAPEL P/ PAREDE HD68111 INTERPONTE;29,90;
575260;7908174903888;ADESIVO PAPEL P/ PAREDE HD68112 INTERPONTE;29,90;
581761;7898513884698;ADESIVO PAPEL P/ PAREDE TRC8469 45CMX5M TOP;29,90;
581762;7898513884865;ADESIVO PAPEL P/ PAREDE TRC8486 45CMX5M TOP;29,90;
581763;7898513884872;ADESIVO PAPEL P/ PAREDE TRC8487 45CMX5M TOP;29,90;
581764;7898513884902;ADESIVO PAPEL P/ PAREDE TRC8490 45CMX5M TOP;29,90;
581765;7898513884971;ADESIVO PAPEL P/ PAREDE TRC8497 45CMX5M TOP;29,90;
561437;5614370;ADESIVO PAR 3D ALTO RELEVO FLOR;0,00;
561438;7890026000374;ADESIVO PAR 3D ALTO RELEVO SORT;0,00;
561487;7890026000398;ADESIVO PAR ALTO RELEVO AD039;0,00;
561462;7899183904693;ADESIVO PAR ALTO RELEVO ADE C08 CRT;0,00;
561199;7890026000343;ADESIVO PAR BORBOLETA COLOR AD034;0,00;
562491;7899658339128;ADESIVO PAR C/GLITTER ART HOUSE;0,00;
562206;7899594139509;ADESIVO PAR ESPORTE SORT T39509 6;19,90;
562205;7899594139462;ADESIVO PAR PAISAGENS SORT T39462 3;0,00;
560892;7899594108482;ADESIVO PAR PINGUIM T12B84842 4 CRT;14,90;
564374;0000005643745;ADESIVO PAR SORT STICKER 48856;3,49;
567799;6844561209113;ADESIVO PARA CARRO T1209-11 BRAS;1,50;
567798;6844561215107;ADESIVO PARA CARRO T1215-10 BRAS CONTI;1,50;
550808;2014027900029;ADESIVO PARA DECORACAO SH-79.0002 SHOCK;14,90;
549965;5499656;ADESIVO PARA DISP 8,2X3CM 2406049 BRINOX;0,00;
557341;7898549379427;ADESIVO PARA PAREDE DER5016 WINCY;9,90;
549617;7885180914346;ADESIVO PAREDE 91434 FWB;12,90;
540742;6902142300205;ADESIVO PAREDE 3D FC1207;9,90;
549614;7885180916579;ADESIVO PAREDE 3D GG 91657 FWB;12,90;
566321;7899658342616;ADESIVO PAREDE 3D INFANTIL 21X;3,49;
391764;6597524642815;ADESIVO PAREDE 3D J433;8,90;
541887;6946992785829;ADESIVO PAREDE 3D L501;12,90;
562899;7899658342692;ADESIVO PAREDE 3D VASO DE FLOR;9,90;
562898;7899658342630;ADESIVO PAREDE 49X29CM;9,90;
566323;7899658342685;ADESIVO PAREDE 4D VASO DE FLOR ZEIN;9,90;
558480;5584802;ADESIVO PAREDE 5D 445X295CM;0,00;
562894;7899658342661;ADESIVO PAREDE 5D 445X295CM;9,90;
2283;721129068497;ADESIVO PAREDE ADE 1010;9,90;
2286;721129068619;ADESIVO PAREDE ADE 1024;12,90;
2298;721129068671;ADESIVO PAREDE ADE 1030;14,90;
2287;721129068756;ADESIVO PAREDE ADE 1038;14,90;
2292;721129068787;ADESIVO PAREDE ADE 1041;9,90;
520348;3455465886541;ADESIVO PAREDE ADE1001;13,90;
520362;3456787543235;ADESIVO PAREDE ADE1003;13,90;
520355;5478786432349;ADESIVO PAREDE ADE1004;0,00;
520256;721129068442;ADESIVO PAREDE ADE1005;9,90;
520218;721129068459;ADESIVO PAREDE ADE1006;13,90;
520232;721129068466;ADESIVO PAREDE ADE1007;9,90;
2296;721129068473;ADESIVO PAREDE ADE1008;9,90;
2294;721129068480;ADESIVO PAREDE ADE1009;9,90;
520225;721129068503;ADESIVO PAREDE ADE1011;9,90;
2234;721129068510;ADESIVO PAREDE ADE1012;9,90;
2293;721129068527;ADESIVO PAREDE ADE1013;9,90;
520119;721129068534;ADESIVO PAREDE ADE1014;13,90;
520249;721129068541;ADESIVO PAREDE ADE1015;9,90;
520195;721129068558;ADESIVO PAREDE ADE1016;9,90;
541674;721129068572;ADESIVO PAREDE ADE1020;9,90;
2297;721129068589;ADESIVO PAREDE ADE1021;9,90;
2291;721129068596;ADESIVO PAREDE ADE1022;9,90;
2289;721129068602;ADESIVO PAREDE ADE1023;14,90;
520157;721129068626;ADESIVO PAREDE ADE1025;13,90;
520133;721129068633;ADESIVO PAREDE ADE1026;9,90;
520164;721129068640;ADESIVO PAREDE ADE1027;9,90;
520140;721129068657;ADESIVO PAREDE ADE1028;9,90;
520171;721129068664;ADESIVO PAREDE ADE1029;9,90;
541675;721129068688;ADESIVO PAREDE ADE1031;9,90;
520201;721129068701;ADESIVO PAREDE ADE1033;8,90;
2235;721129068718;ADESIVO PAREDE ADE1034;8,90;
2284;721129068725;ADESIVO PAREDE ADE1035;9,90;
2281;721129068749;ADESIVO PAREDE ADE1037;14,90;
520188;721129068763;ADESIVO PAREDE ADE1039;13,90;
2290;721129068770;ADESIVO PAREDE ADE1040;9,90;
520102;721129068794;ADESIVO PAREDE ADE1042;14,90;
541673;721129068800;ADESIVO PAREDE ADE1043;16,90;
541815;7896003810523;ADESIVO PAREDE ADESIVO C/3 2502 PRIMAFER;5,90;
2285;721129068695;ADESIVO PAREDE AUTO RELEVO ADE 1032;9,90;
573449;7908076201822;ADESIVO PAREDE AZULEJO 26X26CM 7208 RIO;9,90;
301855;6845617002122;ADESIVO PAREDE BC561700212;7,99;
301800;6845631003129;ADESIVO PAREDE BC563100312;15,90;
301572;6845680500167;ADESIVO PAREDE BC568050016;15,90;
301565;6845681000260;ADESIVO PAREDE BC568100026;14,90;
301503;6845682000344;ADESIVO PAREDE BC568200034;15,90;
371308;6845683000466;ADESIVO PAREDE BC568300046;14,90;
301756;6845683100548;ADESIVO PAREDE BC568310054;12,90;
301480;6845686200184;ADESIVO PAREDE BC568620018;15,90;
301497;6845688220289;ADESIVO PAREDE BC568822028;15,90;
301473;6845688310089;ADESIVO PAREDE BC568831008;0,00;
301794;6845688330063;ADESIVO PAREDE BC568833006;19,90;
301763;6845688950049;ADESIVO PAREDE BC568895004;18,90;
541107;6903142446559;ADESIVO PAREDE BJ5222;2,99;
520126;721129068879;ADESIVO PAREDE BORB ADE1046;4,50;
3156;6845688060045;ADESIVO PAREDE BORBOLETA BC56880600-4;14,90;
371094;721129062105;ADESIVO PAREDE BORBOLETA CBA3118 /ADE100;9,90;
371124;721129062112;ADESIVO PAREDE BORBOLETA CBA3119;14,90;
371025;721129062174;ADESIVO PAREDE BORBOLETA RDA7709;0,00;
371056;721129062181;ADESIVO PAREDE BORBOLETA RDA7713;0,00;
451192;7894561321567;ADESIVO PAREDE CARROS;2,99;
371032;721129062143;ADESIVO PAREDE CBA2033;14,90;
371148;721129062150;ADESIVO PAREDE CBA2034;14,90;
371070;721129062051;ADESIVO PAREDE CBA3102;14,90;
371155;721129062044;ADESIVO PAREDE CBA3107;0,00;
371049;721129062082;ADESIVO PAREDE CBA3108;0,00;
371117;721129062068;ADESIVO PAREDE CBA3109;9,90;
371087;721129062099;ADESIVO PAREDE CBA3110 /ADE1002;9,90;
371063;721129062129;ADESIVO PAREDE CBA3121 /ADE1003;9,90;
549116;7898549379434;ADESIVO PAREDE DER5017 WINCY;8,90;
301961;6844290004119;ADESIVO PAREDE DJ290004115;0,00;
301787;6844290004249;ADESIVO PAREDE DJ290004246;19,90;
460583;6844456884081;ADESIVO PAREDE ESPORTE T88408;14,90;
540728;6902142300168;ADESIVO PAREDE FC1205;5,90;
540735;6902142500704;ADESIVO PAREDE FC1254;4,90;
558481;5584819;ADESIVO PAREDE FLORES 40X24CM;0,00;
562896;7899658342623;ADESIVO PAREDE FLORES 40X24CM;8,90;
541816;7896003810967;ADESIVO PAREDE GR 2505 PRIMAFER;11,90;
541878;3823584004632;ADESIVO PAREDE GR A463;4,99;
370981;721129062242;ADESIVO PAREDE GR RDA6705;14,90;
490092;6844456010640;ADESIVO PAREDE GR T01064;18,90;
320177;6908796320491;ADESIVO PAREDE GR Y632049;4,99;
371100;721129062075;ADESIVO PAREDE HPA7702;14,90;
2236;721129062167;ADESIVO PAREDE HSA8303;18,90;
566322;7899658342760;ADESIVO PAREDE INFANTIL 38X28 ZEIN;16,90;
391757;6996544565621;ADESIVO PAREDE J432;2,99;
391771;7817814564870;ADESIVO PAREDE J435;4,99;
520324;6586774325685;ADESIVO PAREDE LETRAS ADE1018;13,90;
370998;721129062211;ADESIVO PAREDE LETRAS RCA0801;14,90;
391221;6937452167224;ADESIVO PAREDE MXK6722;9,90;
301770;6845688830167;ADESIVO PAREDE NEON BC568883016;14,90;
301848;6844290004294;ADESIVO PAREDE NEON DJ290004294;0,00;
2282;721129068565;ADESIVO PAREDE NUMEROS ADE1017;14,90;
520331;1232355890961;ADESIVO PAREDE NUMEROS ADE1019;13,90;
371018;721129062228;ADESIVO PAREDE NUMEROS RCA0806/ADE1019;14,90;
371001;721129062235;ADESIVO PAREDE POA3202;0,00;
320160;6908796320477;ADESIVO PAREDE PQ Y632047;2,99;
451208;7841249876161;ADESIVO PAREDE PRINCESAS;2,99;
371131;721129062136;ADESIVO PAREDE RDA0605;9,90;
371186;721129062259;ADESIVO PAREDE RDA8701;0,00;
371162;721129062266;ADESIVO PAREDE RDA8702;0,00;
371179;721129062273;ADESIVO PAREDE RDA8703;8,99;
371193;721129062280;ADESIVO PAREDE RDA8704;0,00;
550915;2014027900036;ADESIVO PAREDE SH-790003 SHOCK;8,90;
3219;7899050615646;ADESIVO PAREDE SIMPLES RDA9700;5,99;
460590;6844456130133;ADESIVO PAREDE T13013;15,90;
490085;6844456270167;ADESIVO PAREDE T27016;15,90;
460606;6844456888782;ADESIVO PAREDE T88878;14,90;
3043;7898484089498;ADESIVO PAREDE TEEN FK8949;9,90;
